UserId,ProductId,Rating,Timestamp
Msvlm05,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-11-05 00:00:00+00:00
MISTERT,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-11-04 00:00:00+00:00
ShanNick,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-11-04 00:00:00+00:00
Eaglenut1,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-11-04 00:00:00+00:00
Ranger,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-11-01 00:00:00+00:00
Albert,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,1.0,2016-10-30 00:00:00+00:00
DoGg,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-10-30 00:00:00+00:00
dani,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-10-21 00:00:00+00:00
ladyglencoe,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-10-21 00:00:00+00:00
TechGuy,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-10-19 00:00:00+00:00
Courtney,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-10-19 00:00:00+00:00
7011,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-10-19 00:00:00+00:00
Triman,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-10-19 00:00:00+00:00
Finicky,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-10-19 00:00:00+00:00
Jobendab,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-10-15 00:00:00+00:00
mssilverfox,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-10-29 00:00:00+00:00
Teaz,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-10-29 00:00:00+00:00
GEM310,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,3.0,2016-10-29 00:00:00+00:00
JayPA,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-10-29 00:00:00+00:00
MusicLover,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-10-28 00:00:00+00:00
Danny,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-10-23 00:00:00+00:00
RickR,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-10-21 00:00:00+00:00
Hydro,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-10-21 00:00:00+00:00
Daniel,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-10-15 00:00:00+00:00
Dani,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-10-14 00:00:00+00:00
PamJK,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-10-14 00:00:00+00:00
Mac1,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-10-09 00:00:00+00:00
Dylon,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-10-08 00:00:00+00:00
Lafeyette,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-10-08 00:00:00+00:00
Larry,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-10-08 00:00:00+00:00
Smitty,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-10-08 00:00:00+00:00
shar555,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-10-01 00:00:00+00:00
agzela,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-09-28 00:00:00+00:00
davepjoneshen,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-09-27 00:00:00+00:00
Vaiolation,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-09-24 00:00:00+00:00
Happy,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-09-24 00:00:00+00:00
JP315,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-09-23 00:00:00+00:00
haiisenberg,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-09-23 00:00:00+00:00
Carbob,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-09-23 00:00:00+00:00
ibeb71,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-10-08 00:00:00+00:00
Amblate,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-10-07 00:00:00+00:00
Matty,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-10-07 00:00:00+00:00
Holmes,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-10-07 00:00:00+00:00
Dpadilla,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-10-07 00:00:00+00:00
OLS45,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-10-07 00:00:00+00:00
LookoutNoah,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-10-07 00:00:00+00:00
MzPat,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-10-05 00:00:00+00:00
AndreandDeb,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,2.0,2016-09-23 00:00:00+00:00
Rittir,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-09-23 00:00:00+00:00
Kerrdogg,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-09-23 00:00:00+00:00
GG13,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-09-23 00:00:00+00:00
Dspeers,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-09-23 00:00:00+00:00
Cody,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-09-23 00:00:00+00:00
sa88,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-09-23 00:00:00+00:00
ITGuy,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-09-21 00:00:00+00:00
Eze110,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-09-21 00:00:00+00:00
Davek,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,3.0,2016-09-21 00:00:00+00:00
Scottief,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-09-19 00:00:00+00:00
AnthonyZ,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,3.0,2016-09-18 00:00:00+00:00
jacoba,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-09-17 00:00:00+00:00
Akadink,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-09-17 00:00:00+00:00
JDMAlamo,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-09-16 00:00:00+00:00
ohionana,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-09-14 00:00:00+00:00
MovieGuyOH,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-09-13 00:00:00+00:00
bkgrigsby725,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-09-13 00:00:00+00:00
richmond282,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-09-11 00:00:00+00:00
B6W356,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-09-11 00:00:00+00:00
unplug,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-09-10 00:00:00+00:00
MBV1,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-09-10 00:00:00+00:00
Happytekki,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-09-10 00:00:00+00:00
bbuy001,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-09-10 00:00:00+00:00
DPC3,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-09-09 00:00:00+00:00
Judy,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-09-09 00:00:00+00:00
Sandy,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-09-09 00:00:00+00:00
Ripper,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,2.0,2016-09-09 00:00:00+00:00
ezze110,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-09-09 00:00:00+00:00
AAAC,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-09-09 00:00:00+00:00
FB0001,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-09-09 00:00:00+00:00
Marb,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-09-07 00:00:00+00:00
Scearls,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-09-09 00:00:00+00:00
Mata,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-09-09 00:00:00+00:00
cfxu,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-09-09 00:00:00+00:00
techjunkie,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-09-09 00:00:00+00:00
Mainesnow,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-09-09 00:00:00+00:00
TerriD,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-09-09 00:00:00+00:00
MsCapricorn,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-09-06 00:00:00+00:00
JONESNEWYORK414,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-09-06 00:00:00+00:00
davidvb,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,3.0,2016-09-06 00:00:00+00:00
Technogeekster,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-09-06 00:00:00+00:00
bebo,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-09-04 00:00:00+00:00
Ktee,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-09-03 00:00:00+00:00
DWOdom,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-09-02 00:00:00+00:00
Ryeguy74,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-08-31 00:00:00+00:00
Rose7,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-08-28 00:00:00+00:00
thoroughlymorgan,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-08-28 00:00:00+00:00
sta123,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,3.0,2016-08-27 00:00:00+00:00
Webkf1,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,3.0,2016-08-27 00:00:00+00:00
mrhockey79,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-08-27 00:00:00+00:00
BuckS,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,2.0,2016-08-27 00:00:00+00:00
IbDAH,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-08-27 00:00:00+00:00
Writer,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-08-26 00:00:00+00:00
Sig20guy,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-08-03 00:00:00+00:00
Janfer,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-08-03 00:00:00+00:00
PlasmaGuys,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-07-30 00:00:00+00:00
remoteuser13,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-07-29 00:00:00+00:00
eopp,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-07-29 00:00:00+00:00
Vette,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-07-29 00:00:00+00:00
techgeek,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-07-29 00:00:00+00:00
ShaneT,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-07-25 00:00:00+00:00
Doug,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-08-14 00:00:00+00:00
metacuate,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-08-11 00:00:00+00:00
da9rich,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,1.0,2016-08-09 00:00:00+00:00
LillyMiami,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-08-08 00:00:00+00:00
Jo55,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-08-06 00:00:00+00:00
Gamer,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-08-05 00:00:00+00:00
Consumer,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-08-05 00:00:00+00:00
Poppycjb,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-08-05 00:00:00+00:00
compaq38,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,3.0,2016-08-26 00:00:00+00:00
jude70,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-08-20 00:00:00+00:00
CarFren,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-08-20 00:00:00+00:00
criscot,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-08-19 00:00:00+00:00
Gucci,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-08-19 00:00:00+00:00
Drjim,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-08-19 00:00:00+00:00
Zack,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-08-18 00:00:00+00:00
Montiel168,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-08-16 00:00:00+00:00
Pannow,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-07-22 00:00:00+00:00
Captsky,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-07-22 00:00:00+00:00
LooLoo777,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-07-21 00:00:00+00:00
Bebi,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-07-18 00:00:00+00:00
dealhunter,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-07-17 00:00:00+00:00
Toddo,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-07-17 00:00:00+00:00
Bsmm,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-07-16 00:00:00+00:00
Alan,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-07-16 00:00:00+00:00
B545,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-07-13 00:00:00+00:00
Princess,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-07-09 00:00:00+00:00
Diesel,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-07-09 00:00:00+00:00
Bugbasher,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-07-01 00:00:00+00:00
hondaguy,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-07-01 00:00:00+00:00
Lisadave1999,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-06-28 00:00:00+00:00
TempeDiablo,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-06-27 00:00:00+00:00
Snicoled17,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-06-27 00:00:00+00:00
MikeB,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-06-05 00:00:00+00:00
DodgeDart920,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-06-04 00:00:00+00:00
Crom23,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2016-06-25 00:00:00+00:00
Izzy,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-06-24 00:00:00+00:00
MaloIrukandji,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-06-22 00:00:00+00:00
WMMANAGEMENT,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-06-11 00:00:00+00:00
RonRon,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-06-10 00:00:00+00:00
vishal,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-06-10 00:00:00+00:00
Brayden,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-06-08 00:00:00+00:00
jlivar,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-06-06 00:00:00+00:00
kaka,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-05-03 00:00:00+00:00
has9yale,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2017-05-18 00:00:00+00:00
LeeF,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-06-24 00:00:00+00:00
Sheldonsgirl,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-06-24 00:00:00+00:00
iggy,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,1.0,2017-06-23 00:00:00+00:00
MonLaRose,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-06-23 00:00:00+00:00
Kim1223,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-06-23 00:00:00+00:00
Jonathan,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2017-06-23 00:00:00+00:00
Townes2,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-06-23 00:00:00+00:00
Lizmomof4,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-06-22 00:00:00+00:00
Sparkygirl,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2017-06-22 00:00:00+00:00
BlueBuds,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-06-05 00:00:00+00:00
comars,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-06-04 00:00:00+00:00
User,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-06-03 00:00:00+00:00
StereoDJ,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-06-03 00:00:00+00:00
TatisLexa,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-06-02 00:00:00+00:00
Coffeeme,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-06-21 00:00:00+00:00
Timmer,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2017-06-21 00:00:00+00:00
KerryFitz,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-06-21 00:00:00+00:00
Brantin,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-06-21 00:00:00+00:00
Blue,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,2.0,2017-06-21 00:00:00+00:00
wirelesssassyowner,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,1.0,2017-06-19 00:00:00+00:00
Evo24,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-06-18 00:00:00+00:00
Bones,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-06-17 00:00:00+00:00
Love2Swim,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-06-22 00:00:00+00:00
cjuli,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-06-22 00:00:00+00:00
Gurkha,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-06-22 00:00:00+00:00
Stormie,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2017-06-21 00:00:00+00:00
Grimdad,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-06-21 00:00:00+00:00
hzee,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-06-21 00:00:00+00:00
Vanessa,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-06-21 00:00:00+00:00
Mamag,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-06-21 00:00:00+00:00
Grandma,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-06-12 00:00:00+00:00
BROd,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2017-06-12 00:00:00+00:00
Electronicstech,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2017-06-12 00:00:00+00:00
Hank,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2017-06-12 00:00:00+00:00
Grace,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-06-10 00:00:00+00:00
rayray,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-06-09 00:00:00+00:00
Langers1234,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2017-06-08 00:00:00+00:00
Melody9,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,4.0,2017-06-05 00:00:00+00:00
DPC3,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,2016-09-09 00:00:00+00:00
Richard The Buying Hearted,Moshi Anti-Glare No Bubble Screen Protector for the Fire Phone,1.0,
Julie :-),Moshi Anti-Glare No Bubble Screen Protector for the Fire Phone,5.0,2014-08-05 00:00:00+00:00
Jon Ferrante,Moshi Anti-Glare No Bubble Screen Protector for the Fire Phone,5.0,
Laurel Krahn,Moshi Anti-Glare No Bubble Screen Protector for the Fire Phone,5.0,
Ismael Rivera,Moshi Anti-Glare No Bubble Screen Protector for the Fire Phone,5.0,2015-04-29 00:00:00+00:00
Yang Hua,Moshi Anti-Glare No Bubble Screen Protector for the Fire Phone,2.0,2015-08-31 00:00:00+00:00
zman,Moshi Anti-Glare No Bubble Screen Protector for the Fire Phone,5.0,2014-08-02 00:00:00+00:00
Amazon Customer,Moshi Anti-Glare No Bubble Screen Protector for the Fire Phone,1.0,2014-11-22 00:00:00+00:00
Trever Murawski,Moshi Anti-Glare No Bubble Screen Protector for the Fire Phone,1.0,2014-07-31 00:00:00+00:00
Javier Gutierrez,Moshi Anti-Glare No Bubble Screen Protector for the Fire Phone,1.0,2015-06-12 00:00:00+00:00
Stow Fresh,Moshi Anti-Glare No Bubble Screen Protector for the Fire Phone,4.0,2014-07-24 00:00:00+00:00
Somebody,Moshi Anti-Glare No Bubble Screen Protector for the Fire Phone,5.0,2014-12-20 00:00:00+00:00
Jeffrey N. Fritz,Alexa Voice Remote for Amazon Echo and Echo Dot,2.0,
kemilie,Alexa Voice Remote for Amazon Echo and Echo Dot,5.0,
Jeffrey C Drywater,Alexa Voice Remote for Amazon Echo and Echo Dot,3.0,2016-05-24 00:00:00+00:00
T. Masoner,Alexa Voice Remote for Amazon Echo and Echo Dot,5.0,
Shain Mercer,Alexa Voice Remote for Amazon Echo and Echo Dot,1.0,2016-12-28 00:00:00+00:00
cc,Alexa Voice Remote for Amazon Echo and Echo Dot,5.0,2016-10-17 00:00:00+00:00
BFI66,Alexa Voice Remote for Amazon Echo and Echo Dot,3.0,2016-05-25 00:00:00+00:00
Kschles,Amazon Kindle Oasis Premium Leather Battery Cover - Walnut,5.0,2016-11-08 00:00:00+00:00
Doctor Bertram,Amazon Kindle Oasis Premium Leather Battery Cover - Walnut,5.0,2016-10-04 00:00:00+00:00
T. Medley,Amazon Kindle Oasis Premium Leather Battery Cover - Walnut,3.0,
Marco,Amazon Kindle Oasis Premium Leather Battery Cover - Walnut,5.0,2017-02-27 00:00:00+00:00
Linda L. Baughan,Amazon Kindle Oasis Premium Leather Battery Cover - Walnut,3.0,
Robin Landry,Amazon Kindle Oasis Premium Leather Battery Cover - Walnut,5.0,
HSBC,Amazon Kindle Oasis Premium Leather Battery Cover - Walnut,5.0,2017-02-10 00:00:00+00:00
X. Liu,Amazon Kindle Oasis Premium Leather Battery Cover - Walnut,4.0,2017-04-03 00:00:00+00:00
MarieBee,Amazon Kindle Oasis Premium Leather Battery Cover - Walnut,2.0,2017-03-10 00:00:00+00:00
william lombardo,Amazon Kindle Oasis Premium Leather Battery Cover - Walnut,3.0,2016-08-05 00:00:00+00:00
Aaron E. Knauff,Amazon Kindle Oasis Premium Leather Battery Cover - Walnut,1.0,
Jacob,Amazon Kindle Oasis Premium Leather Battery Cover - Walnut,3.0,2016-11-14 00:00:00+00:00
Kschles,Amazon Kindle Oasis Premium Leather Battery Cover - Black,5.0,2016-11-08 00:00:00+00:00
Doctor Bertram,Amazon Kindle Oasis Premium Leather Battery Cover - Black,5.0,2016-10-04 00:00:00+00:00
T. Medley,Amazon Kindle Oasis Premium Leather Battery Cover - Black,3.0,
Marco,Amazon Kindle Oasis Premium Leather Battery Cover - Black,5.0,2017-02-27 00:00:00+00:00
Linda L. Baughan,Amazon Kindle Oasis Premium Leather Battery Cover - Black,3.0,
Robin Landry,Amazon Kindle Oasis Premium Leather Battery Cover - Black,5.0,
HSBC,Amazon Kindle Oasis Premium Leather Battery Cover - Black,5.0,2017-02-10 00:00:00+00:00
Marco,Amazon Kindle Oasis Premium Leather Battery Cover - Black,5.0,2017-02-27 00:00:00+00:00
X. Liu,Amazon Kindle Oasis Premium Leather Battery Cover - Black,4.0,2017-04-03 00:00:00+00:00
MarieBee,Amazon Kindle Oasis Premium Leather Battery Cover - Black,2.0,2017-03-10 00:00:00+00:00
A. Younan,Amazon Premium Headphones,3.0,
Philip L.,Amazon Premium Headphones,5.0,2014-07-24 00:00:00+00:00
Andrew,Amazon Premium Headphones,5.0,2014-07-28 00:00:00+00:00
Victor L.,Amazon Premium Headphones,5.0,2014-07-24 00:00:00+00:00
Victor L.,Amazon Premium Headphones,5.0,2014-07-24 00:00:00+00:00
A. Younan,Amazon Premium Headphones,3.0,
A. Younan,Amazon Premium Headphones,3.0,
A. Younan,Amazon Premium Headphones,3.0,
Andrew,Amazon Premium Headphones,5.0,2014-07-28 00:00:00+00:00
Victor L.,Amazon Premium Headphones,5.0,2014-07-24 00:00:00+00:00
Andrew,Amazon Premium Headphones,5.0,2014-07-28 00:00:00+00:00
Victor L.,Amazon Premium Headphones,5.0,2014-07-24 00:00:00+00:00
Victor L.,Amazon Premium Headphones,5.0,2014-07-24 00:00:00+00:00
Andrew,Amazon Premium Headphones,5.0,2014-07-28 00:00:00+00:00
Victor L.,Amazon Premium Headphones,5.0,2014-07-24 00:00:00+00:00
Victor L.,Amazon Premium Headphones,5.0,2014-07-24 00:00:00+00:00
A. Younan,Amazon Premium Headphones,3.0,
A. Younan,Amazon Premium Headphones,3.0,
Andrew,Amazon Premium Headphones,5.0,2014-07-28 00:00:00+00:00
Victor L.,Amazon Premium Headphones,5.0,2014-07-24 00:00:00+00:00
A. Younan,Amazon Premium Headphones,3.0,
Andrew,Amazon Premium Headphones,5.0,2014-07-28 00:00:00+00:00
A. Younan,Amazon Premium Headphones,3.0,
A. Younan,Amazon Premium Headphones,3.0,
